Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880826412&doi=10.1145%2f2461912.2461966&partnerID=40&md5=9692e6876d45f88c4ca3b7cc5072760e","Eulerian motion; Spatio-temporal analysis; Video magnification; Video-based rendering",2-s2.0-84880826412
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028194746&doi=10.1109%2f38.250916&partnerID=40&md5=2a01adce4957935436be9553646fade9",,2-s2.0-0028194746
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027578917&doi=10.1109%2f83.217221&partnerID=40&md5=86a07e712bd3c63a0aea4f3404d72767",,2-s2.0-0027578917
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030168567&doi=10.1109%2f83.503916&partnerID=40&md5=1460c4427158577e2a70a5c8539478bd",,2-s2.0-0030168567
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036992636&doi=10.1145%2f566654.566607&partnerID=40&md5=b0de53c394f552eaf006258101f47a57","Avatars; Human motion; Interactive control; Motion capture; Virtual environments",2-s2.0-0036992636
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036992469&doi=10.1145%2f566654.566576&partnerID=40&md5=5852345f3f6b9f49259d2bf73eb8dd83","Color; Image processing; Texture synthesis; Video",2-s2.0-0036992469
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845464276&doi=10.1111%2fj.1467-8659.2006.01000.x&partnerID=40&md5=a1a5b3a1543801fbfa59055190fe3660","Continuum elasticity; Deformation; FEM; Fluid animation; Mass-spring; Mesh-free methods; Modal analysis; Physically based animation; Time integration",2-s2.0-33845464276
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042856450&doi=10.1109%2fTIP.2018.2810539&partnerID=40&md5=47b98addd0e17b6cbe439e8d907d4347","Low-light image enhancement; noise suppression; Retinex model; structure-revealing",2-s2.0-85042856450
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60849129172&doi=10.1111%2fj.1467-8659.2008.01171.x&partnerID=40&md5=31bc798463ee511ef86b99e7e1934014","High dynamic range photography; Image fusion; Image pyramids",2-s2.0-60849129172
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953979542&doi=10.1145%2f1753326.1753629&partnerID=40&md5=05cc0dbdc8ad08ecff12ea3bc3373361","eco-feedback; environmental hci; reflective hci; survey",2-s2.0-77953979542
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44649123639&doi=10.1109%2fTIP.2008.924279&partnerID=40&md5=f3f3e689832b73985b27c99399ed316e","Autoregressive process; Image interpolation; Image modeling; Optimization; Soft decision estimation",2-s2.0-44649123639
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847703333&doi=10.1109%2fTIP.2006.884956&partnerID=40&md5=9ba02a6cb5154c41b890776a863a9ae1","Face recognition; Feature extraction; Gabor; Histogram; Local pattern; Phase pattern",2-s2.0-33847703333
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953997138&doi=10.1145%2f1201775.882293&partnerID=40&md5=944f7bb20068dc8d32e65bccf80a2f7c","adaptive distance; error-controlled subdivision; field approximation; implicit modeling; partition of unity approximation",2-s2.0-77953997138
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031195327&doi=10.1109%2f83.605413&partnerID=40&md5=69fe7a445282eae145f88a94a60981c8","Discrete wavelet transform; Image compression; Quantization; Wavelet",2-s2.0-0031195327
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42949092365&doi=10.1111%2fj.1467-8659.2007.01103.x&partnerID=40&md5=fd1a7eae197721436bf5c01021f52c80","Mesh segmentation*Mesh partioning*Clustering",2-s2.0-42949092365
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872242129&doi=10.1109%2fTIP.2012.2219547&partnerID=40&md5=20d4cb79291bd386747c6b8dbbe65a40","Fuzzy clustering; gray-level constraint; image segmentation; kernel metric; spatial constraint",2-s2.0-84872242129
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032659483&doi=10.1145%2f302979.303166&partnerID=40&md5=542b3d6fb2c64a360a575bfe7cd4fcca","Children; Cooperative design; Cooperative inquiry; Design techniques; Educational applications; Intergenerational design team; KidPad; Participatory design; PETS",2-s2.0-0032659483
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904544672&doi=10.1145%2f2600428.2609579&partnerID=40&md5=73d25e7ac27c5c739350fb53a7dd5642","Collaborative Filtering; Recommendation explanation; Recommender systems; Sentiment analysis",2-s2.0-84904544672
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032096686&doi=10.1109%2f83.679423&partnerID=40&md5=7ea6849182802e1b05778322f827da0c","Cell-centered finite differences; Conjugate gradient; Deconvolution; Fixed point iteration; Image reconstruction; Preconditioner; Regularization; Total variation",2-s2.0-0032096686
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031337069&partnerID=40&md5=784b6146d91b3d5acf0152af14021a79",,2-s2.0-0031337069
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025475506&doi=10.1145%2f97880.97919&partnerID=40&md5=74eb6a29c660cff90c469bdb30aae5d4",,2-s2.0-0025475506
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029271481&doi=10.1109%2f83.366480&partnerID=40&md5=c718dc23e287a40c7dbafe6429f0ea30",,2-s2.0-0029271481
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024700676&doi=10.1109%2f38.31462&partnerID=40&md5=b6779c0c3f6b6a44af6a274a7acba184",,2-s2.0-0024700676
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862061968&doi=10.1145%2f2207676.2208538&partnerID=40&md5=04fc33fc4ecd15972e34ed631b7e0b2d","Annotation; Philosophy of science; Portfolios; Research through design; Theory",2-s2.0-84862061968
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035307274&doi=10.1109%2f83.913596&partnerID=40&md5=7b6273ef2062e6f335cd8cdd0e85b106","Computed imaging; Half-quadratic regularization; Image reconstruction; Inverse problems; Nonquadratic optimization; Regularization; Synthetic aperture radar",2-s2.0-0035307274
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979586877&doi=10.1016%2fj.media.2016.06.037&partnerID=40&md5=11b002691dad0ca29114e536e5ef29f5","Deep learning; Digital pathology; Omics; Radiology",2-s2.0-84979586877
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35948984120&doi=10.1109%2fTVCG.2007.70577&partnerID=40&md5=f0ba4298eea147ac5425ae89fcb5fcdd","Communication-minded visualization; Social data analysis; Social software; Visualization; World wide web",2-s2.0-35948984120
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035233555&doi=10.1145%2f3123266.3123326&partnerID=40&md5=2ed1f5c3197f36566c28e51df5e82254","Adversarial learning; Cross-modal retrieval; Modality gap",2-s2.0-85035233555
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053165806&doi=10.1145%2f2018436.2018477&partnerID=40&md5=08e7288c7f67ff33ed50a851b9fc8c57","Data centers; Network reliability",2-s2.0-80053165806
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645164065&doi=10.1145%2f1073204.1073298&partnerID=40&md5=3c7ef9f34519df5bd25e24d4d8d4de78","Animation; Physical simulation; Sand; Water",2-s2.0-33645164065
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942421822&doi=10.1109%2fTIP.2004.823821&partnerID=40&md5=ee2ee10620a9b0a01c439be7f6c6031e","Gradient image representation; Image fusion; Information fusion; Multiresolution image processing",2-s2.0-1942421822
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021456073&doi=10.1145%2f964965.808601&partnerID=40&md5=7d685aa9cc51f5634f444d6e637bea40",,2-s2.0-0021456073
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646021969&doi=10.1145%2f1073204.1073274&partnerID=40&md5=0750b60c3e4c93e1467e60be53a98f8b","Belief Propagation; Dynamic Programming; Image Completion; Image Inpainting; User Interaction",2-s2.0-33646021969
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033335030&doi=10.1109%2f83.806630&partnerID=40&md5=0b0dce6faaaeeb025feff4a2c0b9b1c4",,2-s2.0-0033335030
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030784278&doi=10.1145%2f3072959.3073640&partnerID=40&md5=0a54282e9ab238fba52cd9a82b832a0e","Audio; Audiovisual speech; Big data; Face synthesis; Lip sync; LSTM; RNN; Uncanny valley; Videos",2-s2.0-85030784278
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038494757&partnerID=40&md5=c460d54b4ae04d396c30eeacabb39ad1","Augmented tables; Gesture recognition; Interactive surfaces; Touch-sensitive interfaces; Two-handed interfaces",2-s2.0-0038494757
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649603618&doi=10.1145%2f383259.383296&partnerID=40&md5=252d33cdef75797d4dd621805a156f2a","image-based rendering; texture mapping; texture synthesis",2-s2.0-78649603618
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018895520&doi=10.1109%2fTIP.2017.2691802&partnerID=40&md5=324d5c5ae5ea9f6782306489fe1b7dbe","convolutional neural networks; deep learning; image enhancement; Rain removal",2-s2.0-85018895520
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035473831&doi=10.1109%2f83.951543&partnerID=40&md5=a3553cbd2c24e5b18dc6a647bdf0115d",,2-s2.0-0035473831
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544263671&doi=10.1145%2f985692.985715&partnerID=40&md5=337f926f8394c0a722305b0a6b32acb3","Diary study; Information worker; Interruptions; Multitasking; Office and workplace; Task switching",2-s2.0-4544263671
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929916705&doi=10.1016%2fj.compmedimag.2015.02.007&partnerID=40&md5=27168a41afb74bbcface3d676573537a","Colonoscopy; Energy maps; Polyp localization; Saliency; Valley detection",2-s2.0-84929916705
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919904364&doi=10.1109%2fTIP.2014.2378053&partnerID=40&md5=249897f006d01008bfc5853f44fe816a","background subtraction; change detection; foreground segmentation; spatiotemporal features; surveillance; video signal processing",2-s2.0-84919904364
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033207260&doi=10.1109%2f2945.817348&partnerID=40&md5=29b62ab55d41f408de520ad0f062aafc",,2-s2.0-0033207260
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029322842&doi=10.1109%2f2945.468400&partnerID=40&md5=95464e95cf1bbd6e83abce4ad7a9a95c","compositing; discrete ordinates method; emission; extinction; multiple scattering; Optical models; participating media; volume rendering; volume shading; volume shadows",2-s2.0-0029322842
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053160327&doi=10.1145%2f2018436.2018467&partnerID=40&md5=7625a0ad0ce8320dc6b4561bae700cb1","Algorithms; Design; Performance",2-s2.0-80053160327
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447251296&doi=10.1016%2fj.compmedimag.2007.01.003&partnerID=40&md5=5c5894765af35c2a5d99d6b35e2db5c9","Classification; Dermoscopy; Melanoma; Model selection; Skin cancer; Support vector machine",2-s2.0-34447251296
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847747430&doi=10.1109%2fTIP.2006.884954&partnerID=40&md5=94ff924b07cb64791c8e750f71987931","Candide grid; Facial Action Coding S (FACS); Facial Action Unit (FAU); Facial expression recognition; Machine vision; Pattern recognition; Support Vector Machines (SVMs)",2-s2.0-33847747430
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028392841&doi=10.1109%2f83.277898&partnerID=40&md5=9e07df57cb4b6548e1f6d7baef5f95a0",,2-s2.0-0028392841
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82555181738&doi=10.1145%2f2043932.2043962&partnerID=40&md5=fd854dd67874091ac1068b7fd7290fe7","e-commerce recommender; post-study questionnaire; quality of user experience; recommender systems",2-s2.0-82555181738
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847695369&doi=10.1109%2fTIP.2006.884955&partnerID=40&md5=879b157ae0bde3e7c55ee6119e871435","Color image processing; Convolution; Correlation; Fourier transforms; Hypercomplex numbers; Quaternions",2-s2.0-33847695369
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032674171&doi=10.1109%2f2945.764870&partnerID=40&md5=9c59856a9f731c9d25a8ce0debd556a5",,2-s2.0-0032674171
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027696845&doi=10.1006%2fgmip.1993.1040&partnerID=40&md5=65ccddefded8392e3b773370fd3a0345",,2-s2.0-0027696845
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57249106771&partnerID=40&md5=9baced975e98a74ddaea365736268756",,2-s2.0-57249106771
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045214042&doi=10.1109%2fTIP.2018.2825107&partnerID=40&md5=1a8264316f61ba788e257a7e502afee3","convolutional neural networks; multi-oriented text; Scene text detection; scene text recognition; word spotting",2-s2.0-85045214042
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865433958&doi=10.1109%2fTIP.2012.2199502&partnerID=40&md5=d30c84016db80a9d083e296e3c1467e4","3-D object recognition; 3-D object retrieval; hypergraph learning; view-based",2-s2.0-84865433958
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053169446&doi=10.1145%2f2018436.2018443&partnerID=40&md5=ea7fd95bf3e3aeb9aea400a3f95b4582","Datacenter; Deadline; Online services; Rate control; SLA",2-s2.0-80053169446
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955371363&doi=10.1109%2fTIP.2010.2090535&partnerID=40&md5=6eabe12331fd7427731e295e2376f46e","Image classification; image clustering; manifold learning; sparse coding",2-s2.0-79955371363
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844561514&doi=10.1109%2fTIP.2005.857261&partnerID=40&md5=6b6070e302ec3bba4b53d7a63b79d397","Bilateral filter; Denoising; Gaussian noise; Image restoration; Impulse noise; Mixed noise; Nonlinear filters",2-s2.0-27844561514
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032643166&doi=10.1109%2f83.753747&partnerID=40&md5=d3f221af6051a1a20ceef4be8bc1f63d",,2-s2.0-0032643166
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951059863&doi=10.1145%2f2702123.2702200&partnerID=40&md5=43a1dad4f10e63665fc57131e3392782","Breathing; Seeing through walls; Smart homes; Vital signs; Well-being; Wireless",2-s2.0-84951059863
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844437617&doi=10.1109%2fTIP.2005.854492&partnerID=40&md5=d86aca72e69c83ffabf8def84a648459","Blind quality assessment (QA); Image QA; JPEG2000; Natural scene statistics (NSS); No reference (NR) image QA",2-s2.0-27844437617
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900422820&doi=10.1145%2f2556288.2557372&partnerID=40&md5=d76945e7eb1fa4fc7aaf87f9f30f56df","Health; Personal analytics; Personal informatics; Quantified Self; Self-experimentation; Self-monitoring; Self-tracking",2-s2.0-84900422820
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000456676&doi=10.1145%2f501786.501787&partnerID=40&md5=41264e225d2ed6966cbe2231d284dd51","Algorithms; Patch-pasted nonparametric sampling; Texture synthesis",2-s2.0-0000456676
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958957283&doi=10.1145%2f192161.192170&partnerID=40&md5=317f240bad9508621de02718ac0eb36c","Animate vision; Artificial life; Autonomous agents; Behavioral animation; Locomotion control; Physics-based modeling",2-s2.0-84958957283
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001390969&doi=10.1007%2fBF01908877&partnerID=40&md5=2f4a88eda1c2003953e7863cb0183072","Animation; Deformation; Dynamics; Elasticity; Modeling; Simulation",2-s2.0-0001390969
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023597654&doi=10.1016%2f0167-8396%2887%2990001-X&partnerID=40&md5=c96452adea975300153af467d1eb5326","curves; interpolation; point insertion; Subdivision; surfaces",2-s2.0-0023597654
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867853644&doi=10.1109%2fTIP.2012.2208977&partnerID=40&md5=cb9ba38da37f5574bde0b970599a1ef6","Image super-resolution; non-local means; regularization prior; self-similarity; steering kernel regression",2-s2.0-84867853644
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847751877&doi=10.1109%2fTIP.2006.888195&partnerID=40&md5=9b5629a2b83f634b0660f995f4bc8912","Canonical correlation analysis (CCA); Iteratively reweighted multivariate alteration detection (IR-MAD); MAD transformation Regularization or penalization; Remote sensing",2-s2.0-33847751877
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028134353&partnerID=40&md5=0fd3de2804bacdd8bfdb5fda77c9b1e1",,2-s2.0-0028134353
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025474105&doi=10.1145%2f97880.97901&partnerID=40&md5=babf41fdb0e54a0619b76e51c510b472",,2-s2.0-0025474105
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030778715&doi=10.1109%2fTIP.2017.2759252&partnerID=40&md5=901591a3c49365ad2cfe54455edac8bf","image fusion; Underwater; white-balancing",2-s2.0-85030778715
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035249577&doi=10.1109%2f83.902289&partnerID=40&md5=31317c8bb58c454ee7eeeeef9a3215cf",,2-s2.0-0035249577
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000238022&doi=10.1007%2fBF01900346&partnerID=40&md5=766c2d16bb8bf719ed768e940734626d","Computer animation; Geometric modelling; Soft objects",2-s2.0-0000238022
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954018368&doi=10.1145%2f1179352.1141956&partnerID=40&md5=c8d4383d2b5cb027b8c8d7b440eedaa1","blind image deconvolution; camera shake; natural image statistics; variational learning",2-s2.0-77954018368
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062268629&doi=10.1016%2fj.media.2019.01.010&partnerID=40&md5=d040fd9e2878f4946fbc351ab94f56cb","Anomaly detection; Optical coherence tomography; Unsupervised learning; Wasserstein generative adversarial network",2-s2.0-85062268629
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035474775&doi=10.1109%2f83.951532&partnerID=40&md5=e884a34b04381f3a89a7a8514c24bbb6","Edge detection; Face detection; Image segmentation; Seeded region growing (SRG)",2-s2.0-0035474775
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018061331&doi=10.1145%2f965139.507101&partnerID=40&md5=e1b54be8a6965419e7656843d234d3c8",,2-s2.0-0018061331
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349684622&doi=10.1145%2f1531326.1531369&partnerID=40&md5=64de9178ebf6f1da82be8b0779ee2b6b","Augmented reality; Hand tracking; Motion capture; User interface",2-s2.0-70349684622
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646045048&doi=10.1145%2f882262.882368&partnerID=40&md5=15355fb1163a24f121cc165bc0a60108","Bilateral Filtering; Mesh Denoising",2-s2.0-33646045048
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065824119&doi=10.1145%2f3290605.3300233&partnerID=40&md5=e3cee27252a2cbd5fe8ebd9d0021c2d8","AI-infused systems; Design guidelines; Human-AI interaction",2-s2.0-85065824119
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021287249&doi=10.1145%2f3072959.3073624&partnerID=40&md5=618ad5a403913257e5914a730154cb3e","Augmented reality; Computational displays; Holography; Near-eye display; Virtual reality",2-s2.0-85021287249
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953992027&doi=10.1145%2f1753326.1753357&partnerID=40&md5=a6fe4a804166c285ec3e688ac9454391","crowdsourcing; evaluation; experimentation; graphical perception; information visualization; mechanical turk; user study",2-s2.0-77953992027
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035034830&doi=10.1145%2f365024.365037&partnerID=40&md5=cd28fb96fa28d45445a92671e21df2d3","Captology; Credibility; Expertise; Online research; Trustworthiness; Usability; Web design; World wide web",2-s2.0-0035034830
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855567374&doi=10.1145%2f280814.280821&partnerID=40&md5=d9b5e3f495cbff3912c3f99350a0bb2f","Cloth; Constraints; Implicit integration; Physically-based modeling; Simulation",2-s2.0-84855567374
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032662263&doi=10.1145%2f302979.303053&partnerID=40&md5=b163c61e73bffefaba201698edca937a","Computer input; Computer vision; Eye; Eye tracking; Fitts' law; Gaze; Gaze tracking; Multi-modal interface; Pointing",2-s2.0-0032662263
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027891549&doi=10.1145%2f1185657.1185772&partnerID=40&md5=81294b465197aabf4bdd62c02cccab43","3D modeling; Chordal axes; Design; Gestures; Inflation; Pen-based systems; Sketching",2-s2.0-85027891549
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038156429&doi=10.1109%2fTIP.2003.813140&partnerID=40&md5=f242d09cc5c839476b9d8fca9d1360c3","Contrast enhancement; Curvelets; Ridgelets; Wavelets",2-s2.0-0038156429
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976817516&doi=10.1145%2f167962.165874&partnerID=40&md5=e06bfb448125a72d22efdd4839e7070e",,2-s2.0-84976817516
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646065691&doi=10.1145%2f1073204.1073229&partnerID=40&md5=91bd57d2b7ea108bda3e45f935c94fe9","Barycentric coordinates; Mean value coordinates; Surface deformation; Volumetric textures",2-s2.0-33646065691
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953817478&doi=10.1145%2f566570.566605&partnerID=40&md5=4f8b7e8f851979257e93ea39c1d0aa1e","animation with constraints; motion capture; motion synthesis",2-s2.0-77953817478
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-12844252390&doi=10.1145%2f1015706.1015777&partnerID=40&md5=57f17de7b740d100b2da4ba5c8c587c3","Bilateral filtering; Detail transfer; Flash photography; Image fusion; Image processing; Noise removal; Redeye removal; Sharpening; White balancing",2-s2.0-12844252390
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954004426&doi=10.1145%2f1201775.882264&partnerID=40&md5=a0ee6ec22c2a1ccec6c03ab4fc2360fe","image and video processing; image-based rendering; machine learning; natural phenomenon; texture synthesis",2-s2.0-77954004426
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032024514&doi=10.1109%2f83.661181&partnerID=40&md5=56be4c3e672df9d88eebbb653cd4123d","Color image processing; Image enhancement; Image smoothing; Nonlinear image diffusion; Scale-space",2-s2.0-0032024514
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887499660&doi=10.1145%2f2502081.2502282&partnerID=40&md5=9c8e7b93f6422549711c29bbb2436b31","Concept detection; Ontology; Sentiment prediction; Social multimedia",2-s2.0-84887499660
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747757421&doi=10.1145%2f1141911.1141976&partnerID=40&md5=6d740c84598eea3353d3d3a0ff69192a","Deconvolution; Light fields; Microscopy; Synthetic aperture; Tomography; Volume rendering",2-s2.0-33747757421
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030790744&doi=10.1109%2fTIP.2017.2754941&partnerID=40&md5=8b9e9fc862c3d77956fe7c642058d5f4","deep learning; fully convolutional network; salient object detection; synthetic video data; Video saliency",2-s2.0-85030790744
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053152767&doi=10.1145%2f2018436.2018478&partnerID=40&md5=0cc4ddd2a84e4c0bd149ce35f426eec8","Engagement; Measurement; Video quality",2-s2.0-80053152767
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030239407&doi=10.1006%2fgmip.1996.0039&partnerID=40&md5=5fcffffa09a7ac4658a8f9c181c6edb1",,2-s2.0-0030239407
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025448361&doi=10.1145%2f93548.93576&partnerID=40&md5=b3846584e6de5b208ad4897313da5076",,2-s2.0-0025448361
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867631961&doi=10.1109%2fTVCG.2012.213&partnerID=40&md5=acb09aba475edbac4dd73c771c36de5f","Design study; framework; methodology; visualization",2-s2.0-84867631961
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444333897&doi=10.1016%2fj.media.2004.06.007&partnerID=40&md5=dc662c7584ba73192cbe7fed06b6d1c8","Automatic brain segmentation; Brain tumor segmentation; Level-set evolution; Outlier detection; Robust estimation",2-s2.0-4444333897
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032689906&doi=10.1145%2f302979.303001&partnerID=40&md5=0e9bc7b12e1f94c9e3fa63c734fde4c0","Captology; Credibility; Expertise; Influence; Information quality; Persuasion; Psychology of HCI; Trust; Trustworthiness",2-s2.0-0032689906
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001584432&doi=10.1109%2f83.663500&partnerID=40&md5=fa2b1aaf5231cf353906f6ca4aa625e5","Connected operators; Connectivity; Mathematical morphology; Motion criterion; Optimization; Sequence processing; Simplicity criterion; Viterbi algorithm; Watershed",2-s2.0-0001584432
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041389548&doi=10.1016%2fj.media.2017.10.002&partnerID=40&md5=029614a50c584c694897c607c96c5f3f","Brain tumor segmentation; Conditional random fields; Deep learning; Fully convolutional neural networks",2-s2.0-85041389548
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952858077&doi=10.1145%2f1943552.1943574&partnerID=40&md5=319f6e4beb5aed4069573406ffa166ee","Adaptive streaming; Experimental evaluation; Rate-adaptation algorithm; Video streaming over HTTP",2-s2.0-79952858077
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747834679&doi=10.1109%2fTCAD.1987.1270347&partnerID=40&md5=14d4b3fdcb18742c72b63679801bb76f","decomposition; don't cares; extraction; factorization; global phase assignment; kernels; logic minimization; Multiple-level logic; resubstitution; simplification",2-s2.0-33747834679
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073888526&doi=10.1145%2f3306346.3323035&partnerID=40&md5=cd0310c4a2c98a6e6e5dd8602c956bd4","Facial reenactment; Neural rendering; Neural texture; Novel view synthesis",2-s2.0-85073888526
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877879387&doi=10.1109%2fTVCG.2012.310&partnerID=40&md5=2418a3042e3b9a9bac26922fd9c83a10","3D scanning; Deformation modeling; digital geometry processing; meshes; point clouds; surface registration",2-s2.0-84877879387
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955668981&doi=10.1145%2f1944846.1944852&partnerID=40&md5=6ea4079eff70ff094ae2c6822a512940","Image and video upscaling; Natural image modeling; Nondyadic filter banks; Scale invariance; Superresolution; Wavelets",2-s2.0-79955668981
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036994158&doi=10.1109%2fTIP.2002.806251&partnerID=40&md5=17b2ba4e09025dab5b8c3bf4bd00cbc4","Adaptive search pattern; Block-matching algorithm; Diamond search; Fast motion estimation; Rood pattern; Spatial correlation; Video compression; Zero-motion prejudgment",2-s2.0-0036994158
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871394796&doi=10.1145%2f2393347.2396382&partnerID=40&md5=317f5950d619b51311a6ee787477cc5b","3d action recognition; depth maps; feature representation; rgbd camera",2-s2.0-84871394796
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646041346&doi=10.1145%2f1073204.1073232&partnerID=40&md5=a52d5af07e1ec601d1c7da9e3467f927","Image segmentation; Image-based rendering; Machine learning; Single-view reconstruction",2-s2.0-33646041346
