Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959271024&doi=10.1016%2fj.patrec.2011.01.004&partnerID=40&md5=bd117364851b21572ce273232dd2946e","Active Appearance Models; Face recognition; Histograms of Oriented Gradients",2-s2.0-79959271024
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-30544432152&doi=10.1145%2f1082036.1082039&partnerID=40&md5=5199aafc113956cd73d1de6e35b87564","Burrows-Wheeler transform; Full-text indexing; Indexing data structure; Lempel-Ziv compressor; Pattern searching; Suffix array; Suffix tree; Text compression",2-s2.0-30544432152
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000080677&doi=10.1016%2f0010-0285%2875%2990019-5&partnerID=40&md5=5acc390d2533578ebdeb71b65e12c1fa",,2-s2.0-0000080677
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029072256&doi=10.18653%2fv1%2fP17-1018&partnerID=40&md5=e1b12510709a3d405f8901c3e9b2e14e",,2-s2.0-85029072256
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880894946&partnerID=40&md5=c09181f5c87251b1dc1d719b93e02a34",,2-s2.0-84880894946
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035885549&doi=10.1016%2fS0165-0114%2800%2900004-X&partnerID=40&md5=0f2ee9ac49e1af1c83d236d0cc8f871c","Fuzzy majority; Fuzzy preference relations; Multiplicative preference relations; Multipurpose decision-making; Selection process",2-s2.0-0035885549
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023381915&doi=10.1016%2f0004-3702%2887%2990092-0&partnerID=40&md5=c50073ad82ab26bced4720037c53276d",,2-s2.0-0023381915
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952229665&doi=10.1007%2fs00521-009-0295-6&partnerID=40&md5=8c66564ae807108951a78ee945a896ad","Machine learning; Missing data; Neural networks; Pattern classification",2-s2.0-79952229665
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21344477317&doi=10.1006%2fcogp.1993.1011&partnerID=40&md5=c99d556d7bba33841a9646c0baca1b35",,2-s2.0-21344477317
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994562309&partnerID=40&md5=0225e9e40e490f8c77c66c36283a051a",,2-s2.0-84994562309
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945281802&doi=10.1109%2fMCI.2015.2471196&partnerID=40&md5=7c63026b2da054e7552622e5ee587096",,2-s2.0-84945281802
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892886538&doi=10.1007%2fs11263-013-0627-y&partnerID=40&md5=c39a64197935297ddd8e0e560dad514f","3D object recognition; 3D representation; Feature matching; Local feature; Local reference frame; Surface descriptor",2-s2.0-84892886538
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846160548&doi=10.1109%2fROBOT.2005.1570172&partnerID=40&md5=f85d47758840f572b48bedabf5532736","Actuators; Performance; Physical human-robot interaction; Safety; Variable stiffness mechanisms",2-s2.0-33846160548
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347512512&partnerID=40&md5=2ad3056fe724836d59aa570479e5e30b",,2-s2.0-0347512512
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029734338&doi=10.1007%2fBF00127818&partnerID=40&md5=2dfd47d98db0bfd0a03462a90292eaa9",,2-s2.0-0029734338
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023842375&doi=10.1016%2f0004-3702%2887%2990003-8&partnerID=40&md5=c8257cb4a6f9b3fdf57364f6afcd0843",,2-s2.0-0023842375
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063151807&doi=10.1109%2fICRA.2018.8460528&partnerID=40&md5=265344a017096c72f872132e690839b4",,2-s2.0-85063151807
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983790030&doi=10.15607%2fRSS.2015.XI.001&partnerID=40&md5=866c075d4f6fd6b8a6be4ac50b570710",,2-s2.0-84983790030
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947524259&partnerID=40&md5=353fbc529ac8f80755aa9716fae3e3dd","Asymptotic consistency; DAG; Graphical model; PC-algorithm; Skeleton",2-s2.0-33947524259
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347123003&doi=10.1016%2fS0010-0285%2803%2900128-2&partnerID=40&md5=c3350a35b2f33e87f401ccd927aecd4c",,2-s2.0-0347123003
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042622773&doi=10.1109%2frobot.2004.1307425&partnerID=40&md5=807a5f1ce4bad4f893dd4f8b95d8824c","Exoskeleton; Low impedance; Series Elastic Actuators",2-s2.0-3042622773
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250086808&doi=10.1007%2fBF00127822&partnerID=40&md5=289118eb9c953dc9581ddafe06bd3c67",,2-s2.0-34250086808
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030996891&doi=10.1109%2fIJCNN.2017.7966217&partnerID=40&md5=88da3acba0d0991d5d04820f4723bd67",,2-s2.0-85030996891
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73749086870&doi=10.1007%2fs10044-008-0141-y&partnerID=40&md5=02a54b5e6800912c88b20f64cfc959f5","Attributed graph; Graph edit distance; Inexact graph matching; Non-attributed graph",2-s2.0-73749086870
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000921399&doi=10.1016%2f0378-2166%2888%2990003-3&partnerID=40&md5=6b46dbefd950dda8d902f9711859c287",,2-s2.0-0000921399
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922737183&doi=10.1111%2fcoin.12017&partnerID=40&md5=4b04fc8fa62a50eba3b829b740a24f74","event detection; event identification; microblogs; monitoring social media; Twitter data stream",2-s2.0-84922737183
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905009821&doi=10.1561%2f2200000051&partnerID=40&md5=e9db5aad02c46f8b4809ceef8cf744b0",,2-s2.0-84905009821
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051551703&doi=10.1007%2fs10462-011-9208-z&partnerID=40&md5=44f002bb521becea7c05fd44073f5b3d","BP neural network; Connection weight; Genetic algorithm (GA); UCI data",2-s2.0-80051551703
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68949155378&doi=10.1016%2fj.patcog.2009.06.009&partnerID=40&md5=1e1e3bd3363934f5142b9ecb3e9ed5ba","Curse of dimensionality; Dimensionality reduction; Feature subset selection; High dimensionality",2-s2.0-68949155378
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646702871&doi=10.1177%2f0278364906065387&partnerID=40&md5=18dd7beb028e4f2e58761771019affb1","Localization; Mapping; Robot navigation; SLAM",2-s2.0-33646702871
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003100354&doi=10.1016%2f0364-0213%2895%2990018-7&partnerID=40&md5=ac24dac3643f82ed6af98006d5f6815e",,2-s2.0-0003100354
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144457647&doi=10.1016%2fj.patcog.2005.09.010&partnerID=40&md5=0943acb0a1f452fe216083fadf423129","Degraded document images; Local adaptive binarization",2-s2.0-29144457647
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142120449&doi=10.1016%2fS0031-3203%2803%2900192-4&partnerID=40&md5=7f5c2adb7a2639f1cad585c1f5b035ea","Computer-aided detection; Contrast enhancement; False negative (FN); False positive (FP); Features extraction; Free-response receiver operating characteristic (FROC); Mammography; Microcalcification clusters (MCCs) detection and classification; Microcalcifications; Receiver operating characteristic (ROC); Segmentation",2-s2.0-0142120449
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036779072&doi=10.1016%2fS0031-3203%2801%2900197-2&partnerID=40&md5=0cfe8d51aa4c68a17616659d5d6397d3","Alternative c-means; Fixed-point iterations; Fuzzy c-means; Hard c-means; Noise; Robustness",2-s2.0-0036779072
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881579627&doi=10.1145%2f321105.321111&partnerID=40&md5=94b19781a789ba96fa4ebf319285fcbf",,2-s2.0-84881579627
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957940225&doi=10.1007%2fs10514-015-9479-3&partnerID=40&md5=8b1b3fc2323da33547b43c9ad696e617","Humanoid; Legged locomotion; Optimization; State estimation",2-s2.0-84957940225
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951551108&doi=10.1007%2fs10514-010-9205-0&partnerID=40&md5=552f26a50c650b14dc6c9eb9af1c17ee","Aerial robotics; Cooperative manipulation; Multi-robot control; Parallel manipulators",2-s2.0-79951551108
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037410759&doi=10.1016%2fS0167-8655%2802%2900386-0&partnerID=40&md5=86d51bd82dae514b9233b9ad2785f04a","Eigenpalms; K-L transform; Palmprint recognition",2-s2.0-0037410759
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034766266&doi=10.1016%2fS0893-6080%2801%2900083-1&partnerID=40&md5=e83ded6ede35d23c9dff2845db219ea6","Information; Latency; Rank Order Coding; Rapid visual processing; Retina; Spikes",2-s2.0-0034766266
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032044899&doi=10.1023%2fa%3a1007436523611&partnerID=40&md5=7ce4c3745451db863c29be5470a68f89","Bayes rule; Expectation maximization; Localization; Mapping; Maximum likelihood estimation; Mobile robots; Navigation; Positioning; Probabilistic reasoning",2-s2.0-0032044899
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77549085698&doi=10.1016%2fj.knosys.2010.01.003&partnerID=40&md5=31340c5ec647fe687c0d81b677168892","Grey relational analysis (GRA); Incomplete weight information; Intuitionistic fuzzy numbers; Multiple attribute decision making",2-s2.0-77549085698
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444347719&doi=10.1016%2fj.artmed.2004.01.012&partnerID=40&md5=64cf5e0d379cf505a3be7790d4b43b12","Fuzzy C-means; Image segmentation; Kernel method; Kernel-induced distance; Magnetic resonance imaging",2-s2.0-4444347719
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026135419&doi=10.1007%2fBF00127126&partnerID=40&md5=0f393a4e25b113b6077649f8ce7c0341",,2-s2.0-0026135419
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38649089762&doi=10.1177%2f0278364907084588&partnerID=40&md5=7737503b3602b5a25a236b720909c852","Gait model; Impedance control; Medical robots and systems; Powered prosthesis",2-s2.0-38649089762
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144600007&partnerID=40&md5=6e902ed1def912600b41077dd8aa18df","empirical evaluation; instance-based learning; learning with continuous classes; model-based learning",2-s2.0-85144600007
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023776774&doi=10.1016%2f0010-0285%2888%2990024-2&partnerID=40&md5=67eadd8446eb07d40cc4291ade6baa00",,2-s2.0-0023776774
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894905366&doi=10.1007%2fs11263-013-0658-4&partnerID=40&md5=4ada9ef31eed9cf9b122855f704b1774","Canonical correlation; Image search; Internet images; Tags",2-s2.0-84894905366
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957533818&doi=10.1016%2fj.patcog.2010.09.022&partnerID=40&md5=28edc3bb41f2843a1b26e612c8f3c45e","Adaptive weights; Dynamic time warping; Modified logistic weight function; Time series classification; Time series clustering; Weighted dynamic time warping",2-s2.0-79957533818
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-9444261848&partnerID=40&md5=4e9bffbd9bab71be4f29b2b6da51dddc",,2-s2.0-9444261848
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034322414&doi=10.1006%2fcogp.2000.0736&partnerID=40&md5=1e8478f786f98c2ba01c83fb6c3abe11",,2-s2.0-0034322414
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001445808&doi=10.1016%2fS0364-0213%2882%2990003-9&partnerID=40&md5=e3231572a05a9ab9caec5cfb3a64fab3",,2-s2.0-0001445808
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015440625&doi=10.1016%2f0004-3702%2872%2990051-3&partnerID=40&md5=1715b3962502b8efcca16063841518e6",,2-s2.0-0015440625
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932220767&doi=10.1145%2f321250.321259&partnerID=40&md5=47ea6ab93b38ffd462fecb53e2e61eb1",,2-s2.0-84932220767
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955085235&partnerID=40&md5=d9c1bf7d9ad9f63ed4e8e18f686411da","Bigtable; Distributed transactions; Large databases; Paxo",2-s2.0-79955085235
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747886893&doi=10.1016%2fj.patrec.2006.03.009&partnerID=40&md5=67689ae410a0650a8ee0584d60748782","Automatic thresholding; Defect detection",2-s2.0-33747886893
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036592023&doi=10.1016%2fS0893-6080%2802%2900044-8&partnerID=40&md5=dab4f6a55d11bf63f5275a5355f4ce26","Acetylcholine; Discount factor; Dopamine; Metalearning; Neuromodulator; Noradrenaline; Reinforcement learning; Serotonin",2-s2.0-0036592023
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036355944&doi=10.1068%2fp3331&partnerID=40&md5=3fe7bd54dcb0a22a68fa9dcc08e2b5f7",,2-s2.0-0036355944
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032646530&doi=10.1177%2f02783649922066655&partnerID=40&md5=17861dbbce7c7772e078a1ae9aaa4c8f",,2-s2.0-0032646530
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031184856&doi=10.1016%2fs0378-2166%2897%2989759-7&partnerID=40&md5=ef207a9bbfe241b2d696b8e2f3aed454",,2-s2.0-0031184856
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030104477&doi=10.1016%2f0031-3203%2895%2900106-9&partnerID=40&md5=ab379bf2f0c189ddbae3038edc408f70","Classification; Core; Delta; Directional image; Fingerprints; Poincaré index",2-s2.0-0030104477
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019599135&doi=10.1016%2f0004-3702%2881%2990023-0&partnerID=40&md5=b3262882e3f0101e58f3a99824e92ae2",,2-s2.0-0019599135
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930277801&doi=10.1007%2fs10489-014-0645-7&partnerID=40&md5=dc80331093e19deb00411a585153b5d0","Evolutionary algorithm; Grey Wolf optimizer; Learning neural network; MLP; Multi-layer perceptron",2-s2.0-84930277801
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041426719&doi=10.1016%2fS0010-0285%2803%2900005-7&partnerID=40&md5=156cd270b3e3d18e00bef6283e62afe9",,2-s2.0-0041426719
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032647147&doi=10.1177%2f02783649922066376&partnerID=40&md5=ccddabb61f40540a1f73d2236500fd56",,2-s2.0-0032647147
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001303441&doi=10.1016%2f0010-0285%2876%2990016-5&partnerID=40&md5=8108ba2b2dd8479f7465da449097aaf7",,2-s2.0-0001303441
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863470343&doi=10.1016%2fj.plrev.2012.05.010&partnerID=40&md5=39d22442d860b92d58f3ee38f0e23105","DNA sequencing; Drug discovery; Nanopores; Nanotechnology; Single-molecule biophysics",2-s2.0-84863470343
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955779566&doi=10.1109%2fROBOT.2010.5509700&partnerID=40&md5=50fd83e392bfbad708bc676b9d60adf2",,2-s2.0-77955779566
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-66049100191&doi=10.1109%2fIROS.2008.4650764&partnerID=40&md5=04c69ae8f74af2ad9678a644d43aea04",,2-s2.0-66049100191
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444367511&doi=10.1177%2f0278364904045563&partnerID=40&md5=64a2a1ba466fe33fa369f8dec46fc3eb","Force reflection; Impedence matching; Passivity; Teleoperation; Time delay; Virtual tool; Wave variables",2-s2.0-4444367511
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035247059&doi=10.1142%2fS0218001401000836&partnerID=40&md5=707aa7e0970c3b80df145d88cefb17e0","Dynamic Bayesian networks; EM algorithms; Gibbs sampling; Hidden Markov models; State space models; Variational methods",2-s2.0-0035247059
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048787208&doi=10.1016%2fj.knosys.2018.06.001&partnerID=40&md5=8687ec25742f747fa08f1b4ffe9c552b","Benchmark test functions; Constrained optimization; Metaheuristics; Optimization techniques; Unconstrained optimization",2-s2.0-85048787208
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007148114&partnerID=40&md5=9c731b496fb1dba06c6a6a55575a0e51",,2-s2.0-85007148114
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646581388&doi=10.1016%2fj.cogpsych.2005.10.003&partnerID=40&md5=e380369a55fa0f37cf421bb79776b589","Decision making; Gains and losses; Judgment; Memory; Sampling; Subjective probability; Temporal discounting; Utility",2-s2.0-33646581388
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000565333&doi=10.1016%2fS0165-0114%2896%2900254-0&partnerID=40&md5=9fd50a5bd8973cf13e8799913b8ad70c",,2-s2.0-0000565333
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974295346&doi=10.1017%2fS1351324900000048&partnerID=40&md5=3f7ff06d238b08557f9ef6692b4b00de",,2-s2.0-84974295346
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82255167535&doi=10.1017%2fS0269888911000166&partnerID=40&md5=3fd205c586f834fe7ad67a64188e54b9",,2-s2.0-82255167535
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3543085722&doi=10.1023%2fB%3aMACH.0000027785.44527.d6&partnerID=40&md5=0afb6d8b20716e83d9adbc6092c3233f","Criterion function; Data mining; Information retrieval; Partitional clustering",2-s2.0-3543085722
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029708178&doi=10.1145%2f227595.227602&partnerID=40&md5=59c20f6310fdf96bcd0f7509f59282f3","Model checking; Real time; Temporal logic; Theory; Timed automata; Verification",2-s2.0-0029708178
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148633156&partnerID=40&md5=92cd63a0807b3113a0dfbad8312e8105",,2-s2.0-85148633156
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018345502&doi=10.1068%2fp080021&partnerID=40&md5=810054ccfddb8ea01c2079dbcc4928e8",,2-s2.0-0018345502
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943794851&doi=10.3115%2fv1%2fp15-1034&partnerID=40&md5=da7ac968f38fefabce660c135015819f",,2-s2.0-84943794851
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908213988&partnerID=40&md5=3e61b34697d3a059de73462e59a7c2ba",,2-s2.0-84908213988
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21844457672&partnerID=40&md5=a2ed0e99b69a5a79efa96ab8d9285ba2","Clustering; Dimensionality reduction; Equivalence constraints; Metric learning; Side information",2-s2.0-21844457672
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4243066295&doi=10.1145%2f990308.990310&partnerID=40&md5=b61138bfdcfcbcd99e11ca3bb20dc5f6","Complexity; Perturbation; Simplex method; Smoothed analysis",2-s2.0-4243066295
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036375983&doi=10.1613%2fjair.813&partnerID=40&md5=8763c18926f908af13e9ef9766ea17c2",,2-s2.0-0036375983
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880655104&partnerID=40&md5=700feac7218582c0195e103eb8fb596b",,2-s2.0-84880655104
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001231414&doi=10.1016%2fS0364-0213%2886%2980019-2&partnerID=40&md5=341e13a2e1c99a113e78e1735d740715",,2-s2.0-0001231414
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000509607&doi=10.1016%2f0749-596X%2885%2990048-8&partnerID=40&md5=5bbf5ffc75112e34a0abefdef3b797bc",,2-s2.0-0000509607
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020178841&doi=10.1016%2f0004-3702%2882%2990021-2&partnerID=40&md5=793221cd0682307bce992030e276cc2d",,2-s2.0-0020178841
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018216873&doi=10.1016%2fS0364-0213%2878%2980003-2&partnerID=40&md5=b4dbefec3d1894326dc994cbde1030ca",,2-s2.0-0018216873
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957871137&doi=10.1111%2fj.1756-8765.2010.01115.x&partnerID=40&md5=cba1c7c25237f039cef8c5f0d505e2c8","Architectures; Embodiment; Grounding; Imagery; Knowledge; Mental simulation; Situated cognition; Symbolic operations",2-s2.0-79957871137
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955008609&partnerID=40&md5=ba76ed7607cdbc78cf4b888c1104bd4c",,2-s2.0-77955008609
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849042041&doi=10.1007%2fs11263-007-0071-y&partnerID=40&md5=3325ecd02e55ec5bbf3951d288694ad8","3D reconstruction; Dense reconstruction; Depth estimation; Hand-held camera; Learning depth; Markov random field; Monocular depth; Monocular vision; Stereo vision; Visual modeling",2-s2.0-36849042041
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035502063&doi=10.1016%2fS0165-0114%2800%2900057-9&partnerID=40&md5=a97a0dff763e66f4c9d49edba7657357","Enrollments; Forecasting; Fuzzy sets; Fuzzy time series; Stock market indices",2-s2.0-0035502063
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035501797&doi=10.1016%2fS0031-3203%2800%2900136-9&partnerID=40&md5=e216dea6589814ddcb3392968fac128a","Bimodal distribution; Histogram; Maximum deviation; Thresholding; Unimodal distribution",2-s2.0-0035501797
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033323113&doi=10.1023%2fA%3a1008102926703&partnerID=40&md5=7a8c5cc1fb5a73f3df1db02485438534",,2-s2.0-0033323113
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032656663&doi=10.1023%2fA%3a1006576209967&partnerID=40&md5=4dfce1bc77d5b832503b2e54c430058f",,2-s2.0-0032656663
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249971717&doi=10.1007%2fBF00133032&partnerID=40&md5=234ebe3008e7f07573a9dba4f01102a5",,2-s2.0-34249971717
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127084152&doi=10.15607%2fRSS.2018.XIV.019&partnerID=40&md5=2d982ef0cd82fa398ea3e13b2b71d017",,2-s2.0-85127084152
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032674505&doi=10.1023%2fa%3a1007506220214&partnerID=40&md5=2bd48937e0ee77809cb0bf04131b1cea",,2-s2.0-0032674505
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032295377&doi=10.1177%2f027836499801701202&partnerID=40&md5=bfdffa5ef5c1df3f5ca4d0ad38ceb1e7",,2-s2.0-0032295377
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028730433&doi=10.1007%2fBF02028352&partnerID=40&md5=26ec6588a29145a3a82eec13db85898d",,2-s2.0-0028730433
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872500016&doi=10.1016%2fj.patcog.2012.11.011&partnerID=40&md5=836b2cd8ea3f5812e83b511f75a236e8","Autofocus; Defocus model; Focus measure; Shape from focus",2-s2.0-84872500016
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750738051&partnerID=40&md5=6250866cccd220a7a06ef6f742187bbf",,2-s2.0-33750738051
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032141691&doi=10.1016%2fS0031-3203%2898%2980010-1&partnerID=40&md5=e1993c6e78b796f2aec71348503f1f74","Affine transformation; Correspondence; Deterministic annealing; Neural networks; Optimization; Point-matching; Pose estimation; Softassign",2-s2.0-0032141691
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028194734&doi=10.1016%2f0031-3203%2894%2990017-5&partnerID=40&md5=60d686b7ac124c519ea836117269ff69","Edge detection; Face detection; Knowledge-based pattern recognition; Mosaic image",2-s2.0-0028194734
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744949513&doi=10.1007%2fs11263-005-4939-z&partnerID=40&md5=e0bae3a3ef6d275681bd3431b551f576","Data analysis; Dimensionality reduction; Image manifolds; Kernel methods; Manifold learning; Semidefinite embedding; Semidefinite programming",2-s2.0-33744949513
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646537794&doi=10.1017%2fS0269888906000646&partnerID=40&md5=b0262c384baec2fc36422147fc79b0c1",,2-s2.0-33646537794
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082107019&doi=10.1007%2fs11263-020-01316-z&partnerID=40&md5=57d8b22bea1116ee8b287bcd30e0e459","Ground-truth dataset; Image classification; Object detection; Visual relationship detection",2-s2.0-85082107019
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009488874&doi=10.1177%2f0278364916669237&partnerID=40&md5=a3df0981f36f8725ce54955831a853cb","camera pose estimation; dense methods; GPU; large scale; light sources; real-time; reflections; RGB-D; SLAM; specular; Surfel fusion",2-s2.0-85009488874
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052714543&doi=10.1016%2fj.patcog.2011.06.019&partnerID=40&md5=21fdbc78557df53b4c78cd3d0411876d","Changing environments; Covariate shift; Data fracture; Dataset shift; Differing training and test populations; Non-stationary distributions; Sample selection bias",2-s2.0-80052714543
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024066001&doi=10.1016%2f0004-3702%2888%2990077-X&partnerID=40&md5=7f09ca4b983d9116ed5ba978525d4e7e",,2-s2.0-0024066001
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023364447&doi=10.1177%2f027836498700600206&partnerID=40&md5=198fbb6ad5a7138933d0bcfca43a224c",,2-s2.0-0023364447
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063146266&doi=10.1109%2fICRA.2018.8460487&partnerID=40&md5=f1238d727b2498c15e99540da57604a7",,2-s2.0-85063146266
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034862928&doi=10.1007%2fs00521-017-3272-5&partnerID=40&md5=9ec1afa43e0a24a4664e0c8885af1365","GWO; Metaheuristics; Optimization",2-s2.0-85034862928
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894901673&doi=10.1007%2fs11263-013-0644-x&partnerID=40&md5=144c58b060d0226c20e28734ed2a9840","Median filtering; Motion boundary; Non-local term; Optical flow estimation; Practices",2-s2.0-84894901673
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870056885&doi=10.1016%2fj.knosys.2012.09.009&partnerID=40&md5=1cc948e6af3dde1050ce2e3009ccbc89","Aggregation operator; Fuzzy preference relations; Group decision making; Interval-valued hesitant fuzzy set; Interval-valued hesitant preference relations",2-s2.0-84870056885
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957585617&doi=10.1142%2fS0218001411008683&partnerID=40&md5=bb24aa1749e5652202c7c112d8f2df89","cluster analysis; Cluster ensemble; consensus partition",2-s2.0-79957585617
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952846411&doi=10.1002%2fint.20474&partnerID=40&md5=30371b124f622e2f9d1aa42752057d9c",,2-s2.0-79952846411
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956555216&partnerID=40&md5=d34f932a559bca92d655dc59905ee442",,2-s2.0-77956555216
