Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987622601&doi=10.1109%2fTC.2016.2519914&partnerID=40&md5=ab8ac1f6505d994213e3762523b703e6","feature selection; Intrusion detection; least square support vector machine; linear correlation coefficient; mutual information",2-s2.0-84987622601
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957829805&doi=10.1371%2fjournal.pcbi.1001138&partnerID=40&md5=8a91c4ada743f75e332c067bcdf1cf26",,2-s2.0-79957829805
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250834305&doi=10.1109%2f12.21148&partnerID=40&md5=91c9227e082f1bb2f0f42747f9fabb8f","Cayley graphs; interconnection networks; ncubes",2-s2.0-34250834305
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910828260&doi=10.1109%2fT-C.1970.222918&partnerID=40&md5=645285c6b39de1f04a13ace4d8b5ef92","Clustering; feature extraction; feature selection; Karhunen-Loeve expansion; pattern recognition; unsupervised learning",2-s2.0-84910828260
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001130859&doi=10.1016%2f0898-1221%2888%2990124-1&partnerID=40&md5=6da6d1ec997859379057b9bee1628f09",,2-s2.0-0001130859
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349168074&doi=10.1109%2fTC.2008.142&partnerID=40&md5=cfde6b42be363c63fa90cffadd8857fa","3D integrated circuits; Area; Energy; Latency; Network-on-chip; Throughput; Wormhole routing",2-s2.0-57349168074
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55649094906&doi=10.1007%2fs10915-008-9214-8&partnerID=40&md5=0aec9052d880ddd612f932648011f166","Bregman iteration; Downsampling; Edge preserving; Super-resolution; Total variation restoration",2-s2.0-55649094906
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032612220&partnerID=40&md5=6d60e0622a1e51ab83c5cd211827c5d5",,2-s2.0-0032612220
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014447578&doi=10.1109%2fTEVC.2016.2608507&partnerID=40&md5=f8372c7216ced36e4f7d823de345180a","Decomposition approach; Evolutionary algorithm (EA); Many-objective optimization; Multiobjective optimization",2-s2.0-85014447578
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887264733&doi=10.1371%2fjournal.pcbi.1003285&partnerID=40&md5=928c66f4de0f95c251bf826520a4ddcb",,2-s2.0-84887264733
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034311821&doi=10.1006%2fjctb.2000.1989&partnerID=40&md5=507c324d1b32c7144ebfd20b5c4b8e79",,2-s2.0-0034311821
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032048673&doi=10.1007%2fs004660050296&partnerID=40&md5=f22c7024c77f0f693f0c310ed463987c",,2-s2.0-0032048673
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054688019&doi=10.1109%2fTEVC.2011.2132725&partnerID=40&md5=f5a135df3025dbb69f0ae1946c7e748f","Adaptive memetic algorithms; evolution and learning; hybridization; memes imitation; memetic algorithm design issues; memetic algorithms in uncertain environments; memetic automaton; memetic computation; multiagent system; multiobjective memetic algorithms; surrogate-assisted memetic algorithms",2-s2.0-80054688019
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901032811&doi=10.1109%2fTPDS.2013.284&partnerID=40&md5=45a6eab6360e7d0cda7111a3297b46e5","convergent encryption; Deduplication; key management; proof of ownership",2-s2.0-84901032811
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926285904&partnerID=40&md5=7096a09aecb9cdb0491a5746817802cb",,2-s2.0-84926285904
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021609266&doi=10.1109%2fTC.1984.1676392&partnerID=40&md5=9da6211d0f563d0c04c15caa485f255c","Boolean algebra; digital system design; logic arrays; logic circuits; multiple-valued logic; orthogonal transformations Post algebra; structured design; universal modules",2-s2.0-0021609266
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870062184&doi=10.1016%2fj.csda.2012.08.010&partnerID=40&md5=7a0cfb833cc429eca63338e2fd38ba43","Minimum spanning tree; Model selection; Multivariate copula; Regular vines",2-s2.0-84870062184
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949193299&doi=10.1371%2fjournal.pcbi.0040027&partnerID=40&md5=f991fd3845d6af921d8f1db97375e04a",,2-s2.0-38949193299
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037309820&doi=10.1016%2fS0925-9635%2803%2900018-9&partnerID=40&md5=b8581a71757b9f3e3ed2e13edccd100f","Biomedical applications; Diamond-like carbon; Tetrahedral carbon",2-s2.0-0037309820
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049132956&doi=10.1016%2f0196-6774%2882%2990008-6&partnerID=40&md5=3220abafa95d4ed2011a25987f4a9385",,2-s2.0-49049132956
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019928314&doi=10.1109%2fTC.1982.1675885&partnerID=40&md5=21457f0f0cfcc53a496e55c402f53ba3","Crash recovery; distributed computing systems; elections; failures; mutual exclusion; reorganization",2-s2.0-0019928314
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019544910&doi=10.1109%2fTC.1981.1675756&partnerID=40&md5=d1eacf40b84b47a2dff83d58eac0558e","Adjacency matrices; array processing; assignment; computer networks; distributed processors; finite element machine; graph isomorphism; heuristic algorithm; mapping problem; pairwise interchange",2-s2.0-0019544910
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048592974&partnerID=40&md5=05aa90c82e0effe1beab9fb916d83ddd",,2-s2.0-85048592974
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650904951&doi=10.1371%2fjournal.pcbi.1000408&partnerID=40&md5=5b730b433f213f81ee8d84a896d6f4f1",,2-s2.0-67650904951
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031189666&doi=10.3233%2ffi-1997-3113&partnerID=40&md5=8c5ecc2603240bac3f1df348536499ac",,2-s2.0-0031189666
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249840852&doi=10.1007%2fBF01060210&partnerID=40&md5=abb684000dbd96c5b354eba41bbbdf10","dissipation rate equation; Renormalization group; turbulence models",2-s2.0-34249840852
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026371189&doi=10.1007%2fBF01060030&partnerID=40&md5=78f7f1b02672b3874a85260f8fbfab9d","fast Fourier transform; pipe flow; resolution; spectral elements; Spectral method; triangle; warped product",2-s2.0-0026371189
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149107578&doi=10.1371%2fjournal.pcbi.1000176&partnerID=40&md5=6098ffbea565d3dafc30a64a1267efbb",,2-s2.0-57149107578
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44049122654&doi=10.1016%2f0898-1221%2892%2990120-7&partnerID=40&md5=71075eb02af101abad4f7d4b055e7ec1",,2-s2.0-44049122654
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026232450&doi=10.1109%2f71.97902&partnerID=40&md5=edfb3b1f38eb5d3ee482979e5238379d",,2-s2.0-0026232450
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009068065&doi=10.1016%2f0097-3165%2878%2990015-8&partnerID=40&md5=0cf987b3242dc90acd1d2a11dc661acc",,2-s2.0-0009068065
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861108073&doi=10.1007%2fs11222-011-9288-2&partnerID=40&md5=d7452680ff97ed7d2f3037108fffb09d","ABC methodology; Bayesian model choice; Bayesian statistics; DIYABC; Likelihood-free methods",2-s2.0-84861108073
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76149127651&doi=10.1109%2fTEVC.2009.2026270&partnerID=40&md5=c19e2973b60182223908bb417cef14d9","Evolutionary computation; Multimodal optimization; Niching algorithms; Particle swarm optimization (PSO); Swarm intelligence",2-s2.0-76149127651
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926652553&doi=10.1109%2fUKSim.2014.67&partnerID=40&md5=269bcc4db94b19e8d65eafb0e91a54de","ARIMA model; Short-term prediction; Stock market; Stock price prediction",2-s2.0-84926652553
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949225040&doi=10.1371%2fjournal.pcbi.1000082&partnerID=40&md5=3a7802a4704d85ca6e513a4077be657a",,2-s2.0-44949225040
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013576745&partnerID=40&md5=585d5b6d16a225ca11959be7456c10d0","Intelligent tutoring systems; Physics education research; Physics problem solving; Web-based homework",2-s2.0-85013576745
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027043941&doi=10.1007%2fBF00369853&partnerID=40&md5=bc9e3ee2527da0f5266484aba726841c",,2-s2.0-0027043941
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020923381&doi=10.1109%2fTC.1983.1676174&partnerID=40&md5=460aecfde5efd4921260967ad157deb9","Combinational logic circuits; D-algorithm; decision tree; multiple backtrace; PODEM algorithm; sensitization; stuck faults; test generation",2-s2.0-0020923381
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649199666&doi=10.1007%2fBF02478291&partnerID=40&md5=2e499168e14826958f75b99e41905c8e",,2-s2.0-51649199666
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34848903352&doi=10.1007%2fs10288-007-0054-4&partnerID=40&md5=7e5f3d55dfbb7444cddc2b7d668ee4ac","Equilibrium; Generalized Nash equilibrium problem; Jointly convex constraints; Nikaido-Isoda-function; Quasi-variational inequality; Variational inequality",2-s2.0-34848903352
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547550729&partnerID=40&md5=3f4e32c77da90e4681c19fc463f3b609","Decoherence; Entanglement; Mixed states",2-s2.0-34547550729
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037469122&doi=10.1016%2fS0167-9473%2802%2900163-9&partnerID=40&md5=0fbe4db2bbed1fac009412610cd8c1c0","Classification EM; EM algorithm; Initialization strategies; Mutivariate Gaussian mixture; Optimization; Stochastic EM",2-s2.0-0037469122
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023346636&doi=10.1109%2fTC.1987.1676942&partnerID=40&md5=ae43c3ff20211702d9f7e58e0842eef0",,2-s2.0-0023346636
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973352493&doi=10.1109%2fTEVC.2015.2458037&partnerID=40&md5=58b36fcf47e17d471685adcde0daa5d6","Continuous optimization; discrete optimization; evolutionary multitasking; memetic computation",2-s2.0-84973352493
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46449100603&doi=10.1016%2fj.camwa.2008.02.035&partnerID=40&md5=5d913b0686a3bfb3970057659212d436","(Trivial, whole) soft BCK/BCI-algebra; BCK/BCI-algebra; Soft set",2-s2.0-46449100603
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149344249&doi=10.1145%2f1851182.1851222&partnerID=40&md5=3985bacffc920111b6eeee420631ed6d","data center networking; hybrid network; optical circuit switching",2-s2.0-78149344249
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-53049107577&doi=10.1016%2fj.camwa.2008.05.036&partnerID=40&md5=30ede55ea1d1f63197ad2531a88bbee6","△-convergence; CAT(0) spaces; Fixed points; Nonexpansive mappings; Weak convergence",2-s2.0-53049107577
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034173976&doi=10.1016%2fS0898-1221%2800%2900071-7&partnerID=40&md5=5dc00795af09d46be4266c2aea1f5add",,2-s2.0-0034173976
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000980875&doi=10.1109%2fTEC.1962.5219391&partnerID=40&md5=7c19a36e66d74c40dfdca9091f529b02",,2-s2.0-0000980875
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78349238864&doi=10.1089%2fcmb.2009.0238&partnerID=40&md5=7db09618bad81c511eace44996809de0","de Bruijn graphs; genome assembly; high-throughput sequencing",2-s2.0-78349238864
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029267491&doi=10.1007%2fBF02460618&partnerID=40&md5=6201e5116473b2b6ee069d4de9bc4cd7",,2-s2.0-0029267491
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055090025&doi=10.1371%2fjournal.pcbi.1002240&partnerID=40&md5=1b7d94da80b134c1d0158db253c02f44",,2-s2.0-80055090025
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349270564&doi=10.1016%2fj.camwa.2009.04.019&partnerID=40&md5=4ef029e8ffe046cf03f046c4bb3f9290","Choice value; Fuzzy soft set; Interval-valued fuzzy set; Interval-valued fuzzy soft set; Operation",2-s2.0-67349270564
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548254914&doi=10.1016%2fj.csda.2006.11.025&partnerID=40&md5=15208187aee482764d3ae326a18bd340","Bootstrap; Cluster validation; Clustering with noise; Jaccard coefficient; Robustness",2-s2.0-34548254914
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030468714&doi=10.1371%2fjournal.pcbi.1005697&partnerID=40&md5=65ea16fcbc9935a25a7dec6b33744f25",,2-s2.0-85030468714
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899423992&doi=10.1371%2fjournal.pcbi.1003553&partnerID=40&md5=b59026738c6647a94eea69ee3ce25b05",,2-s2.0-84899423992
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878476684&doi=10.1109%2fTPDS.2012.240&partnerID=40&md5=01be4a531f0874fe562725f0dc176ae7","cloud computing; Distributed systems; dynamic consolidation; energy efficiency; host overload detection; virtualization",2-s2.0-84878476684
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033334001&doi=10.1007%2fs004660050457&partnerID=40&md5=20a7b0f1824420330a89cafd5f8b01c3",,2-s2.0-0033334001
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060196195&doi=10.18653%2fv1%2fp18-1198&partnerID=40&md5=c38729a133469e85d7a32a44cd5f388d",,2-s2.0-85060196195
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40149099484&doi=10.1371%2fjournal.pcbi.1000002&partnerID=40&md5=9de4255da54b8a5d6052cbc181bd0c10",,2-s2.0-40149099484
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49149133290&doi=10.1007%2fBF02459446&partnerID=40&md5=0bf6b90f28850e97b9065be2d38b92c8",,2-s2.0-49149133290
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894539845&doi=10.1109%2fTPDS.2013.57&partnerID=40&md5=0c2eed866ed44abfec14c210066aa251","Application scheduling; DAG scheduling; random graphs generator; static scheduling",2-s2.0-84894539845
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249125817&doi=10.1109%2fTPDS.2008.111&partnerID=40&md5=bf874bb7f1f825ab38da08bbec84bc83","Energy-aware systems; Evaluation; Measurement; Modeling; Modeling techniques; Performance analysis and design; Simulation of multiple-processor systems",2-s2.0-54249125817
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000490812&doi=10.1006%2fjagm.1997.0913&partnerID=40&md5=b26f27bd0c7f55b953a75a16b1ddce52",,2-s2.0-0000490812
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19344371097&doi=10.1049%2fip-cdt%3a20045088&partnerID=40&md5=fc65111deaf8fccca1ad8520dba28a94",,2-s2.0-19344371097
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043096621&doi=10.1023%2fA%3a1008820505350&partnerID=40&md5=5ae34779fd8ca5f840c12f2eae749d27","Convergence Rate; Gibbs Sampler; MCMC; Metropolis Hastings",2-s2.0-0043096621
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926333292&doi=10.1109%2fTEVC.2014.2308305&partnerID=40&md5=d6e280af37506093b87419b26dcda2cf","Computational complexity; evolutionary multiobjective optimization; nondominated sorting; Pareto-optimality",2-s2.0-84926333292
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349667200&doi=10.1371%2fjournal.pcbi.1000502&partnerID=40&md5=aabf20c906c2d42a2080d4e4d66ad874",,2-s2.0-70349667200
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249124778&doi=10.1371%2fjournal.pcbi.1000436&partnerID=40&md5=dc6282b857f1aa4c17661b3e62d7eee7",,2-s2.0-68249124778
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038457682&doi=10.1016%2fS0167-9473%2802%2900225-6&partnerID=40&md5=39e06fba02bebca28edf66ad07dabe86","Censoring; Classification; Cutpoint selection; Exact distribution of rank statistics; Shift algorithm; Small sample",2-s2.0-0038457682
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250391491&doi=10.1007%2fBF01683268&partnerID=40&md5=b90abfc92dc77e6ba7c1318892d0d33a",,2-s2.0-34250391491
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744726904&doi=10.1007%2fs10208-004-0162-x&partnerID=40&md5=6b6a40d1832e863245938f11d491ad4a","Applications of uncertainty principles; Basis pursuit; Convex optimization; Duality in optimization; Eigenvalues of random matrices; Linear programming; Random matrices; Sparsity; Trigonometric expansion; Uncertainty principle; Wavelets",2-s2.0-33744726904
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26444483914&doi=10.1016%2fj.csda.2004.11.004&partnerID=40&md5=c8c6bc829141ea9cd55ddb465181a419","E-M algorithm; Information criteria; Latent class analysis; Model selections; Phenotype identifications",2-s2.0-26444483914
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002716241&doi=10.1016%2f0095-8956%2875%2990041-6&partnerID=40&md5=a603265a2e4f370ca35a81390ed3e9a7",,2-s2.0-0002716241
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030246260&doi=10.1109%2f12.537122&partnerID=40&md5=d5ca7c963c0efa2a73173824c149617c","Graph algorithms; NP-completeness; Ordered binary decision diagrams; Variable orderings; Verification",2-s2.0-0030246260
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027663155&doi=10.1109%2f71.243526&partnerID=40&md5=84ed31a82e1d4ea30a8bbb368ce12ca4","Distributed control; dynamic load balancing; highly parallel systems; hypercube multicomputer; multicomputer synchronization; nonuniform problems",2-s2.0-0027663155
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961794758&doi=10.1007%2fs11222-016-9646-1&partnerID=40&md5=d7b3352d11363d16f2d30f7960af2d6f","Random forests; Supervised learning; Variable importance; Variable selection",2-s2.0-84961794758
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926332728&partnerID=40&md5=2d6403d2d22db355e07e96477ba781d0",,2-s2.0-84926332728
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954594423&doi=10.1371%2fjournal.pcbi.1000736&partnerID=40&md5=0db9ae76312c0a744a824e92d1755690",,2-s2.0-77954594423
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-63549113929&doi=10.1371%2fjournal.pcbi.1000314&partnerID=40&md5=b62b918a26cb49aaf6fccdb2e02751a1",,2-s2.0-63549113929
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938157299&doi=10.1109%2f12.477249&partnerID=40&md5=aeeae43a13962c8fbcbe327e9b6879c5",,2-s2.0-84938157299
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000086433&doi=10.1016%2f0167-9473%2894%2990135-X&partnerID=40&md5=6ff6095d208facaaa7a71ec0f23b0a7e","Canonical analysis; Factor analysis; Groups of variables; Multiple correspondence analysis; Multiple factor analysis; Principal component analysis",2-s2.0-0000086433
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025112578&doi=10.1007%2fBF02459570&partnerID=40&md5=af3e6500a700823f542e56afd4987c90",,2-s2.0-0025112578
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049123546&doi=10.1007%2fBF02460044&partnerID=40&md5=bad696523480a71344e4d364f545ee02",,2-s2.0-49049123546
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063106072&doi=10.18653%2fv1%2fp18-1144&partnerID=40&md5=3bbf940fc492ad962053e738ab0f02ad",,2-s2.0-85063106072
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953654016&doi=10.1016%2fj.csda.2011.02.004&partnerID=40&md5=4e96f2504a733227eebd3015db9a36fd","Generalized additive model; Nonnegative garrote estimator; Penalized thin plate regression spline; Practical variable selection; Shrinkage smoother",2-s2.0-79953654016
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036670452&doi=10.1109%2fTEVC.2002.802444&partnerID=40&md5=a8d942268b3956100d26ac15aaa336cd","ACO algorithms; Ant algorithms; Ant colony optimization; Approximation algorithms; Convergence proof; Heuristics; Metaheuristics",2-s2.0-0036670452
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869466694&doi=10.1109%2fTPDS.2012.66&partnerID=40&md5=e9ec6d795a1d9594bb5d7b0a3a99f0e6","cooperative; interactive protocol; multiple cloud; provable data possession; Storage security; zero-knowledge",2-s2.0-84869466694
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149092133&doi=10.1371%2fjournal.pcbi.1000217&partnerID=40&md5=5bf942c0c2ca97244f1d2518c91b4305",,2-s2.0-57149092133
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952407110&doi=10.1145%2f1101908.1101935&partnerID=40&md5=df1a8182c02a5a3bfe1680546ba4e147","Runtime monitoring; SQL injection; Static analysis",2-s2.0-77952407110
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042585906&doi=10.1109%2fTC.2004.1275298&partnerID=40&md5=085b3b377cb24e1d13d5f565d2d25f28","Dynamic voltage scaling; Low-power systems; Periodic task scheduling; Power-aware computing; Real-time systems",2-s2.0-3042585906
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041627757&partnerID=40&md5=618539feb45c242c38322297a32ba2d9",,2-s2.0-0041627757
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007425929&doi=10.1023%2fA%3a1008894516817&partnerID=40&md5=366757ef9ab4ca5a634bf64dd1d74729","Association; Classification; Data Mining; Noisy function optimization; Rule induction",2-s2.0-0007425929
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913396280&doi=10.1109%2fTEC.1960.5219822&partnerID=40&md5=df66fe9fd9651c6bd65b039afce65829",,2-s2.0-84913396280
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063083260&doi=10.18653%2fv1%2fp18-1007&partnerID=40&md5=7b0b1d6022b58e15187038bea4cac52d",,2-s2.0-85063083260
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894634556&doi=10.1109%2fTPDS.2013.271&partnerID=40&md5=ece7050bada0dfd51756e85c6356d613","access control; Attribute-based encryption; checkability; key issuing; outsourcing computation",2-s2.0-84894634556
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878513014&doi=10.1109%2fTPDS.2012.214&partnerID=40&md5=ae57968f60c7730c3ec7e159f0c852d8","channel state information; Indoor localization; physical layer; RSSI",2-s2.0-84878513014
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898049359&doi=10.1007%2fs00466-013-0948-2&partnerID=40&md5=535f664d1188e7c7359bec157ee00233","Crack; Fracture; Molecular dynamics; PERMIX; XFEM",2-s2.0-84898049359
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650565664&doi=10.1016%2fj.camwa.2009.02.024&partnerID=40&md5=210cea4ca01ce0623f861f9496ad754e","Equation of state; Lattice Boltzmann equation method; Phase transition; Two-phase flow",2-s2.0-67650565664
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55449107481&doi=10.1371%2fjournal.pcbi.1000196&partnerID=40&md5=736ba77345be30ddb181b096a83428f7",,2-s2.0-55449107481
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022138618&doi=10.1109%2fTC.1985.6312198&partnerID=40&md5=0b05f3355a187cc99520afe62b07fdbc",,2-s2.0-0022138618
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000616205&doi=10.1007%2fBF02459506&partnerID=40&md5=673c43e67dc001fa819db3ef98f13167",,2-s2.0-0000616205
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001977866&doi=10.1016%2f0095-8956%2883%2990079-5&partnerID=40&md5=ea64a11287d0158ae204d1c3539b0365",,2-s2.0-0001977866
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961338285&doi=10.3115%2fv1%2fd14-1067&partnerID=40&md5=e345ba451f3b255346b4ec06e2d34c8f",,2-s2.0-84961338285
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042685161&doi=10.1023%2fA%3a1008932416310&partnerID=40&md5=938eb84d9b0626616294cf1dacc9281d","Bayesian estimation; Belief networks; Graphical models; Incomplete data; Logistic regression; Variational methods",2-s2.0-0042685161
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76649139783&doi=10.1016%2fj.camwa.2009.08.003&partnerID=40&md5=b7ebd7fc767ec478eb032e011389520e","Fractional systems; Linear Matrix Inequalities; Stability",2-s2.0-76649139783
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849125803&doi=10.1007%2fs00466-008-0312-0&partnerID=40&md5=eda7ad4dff013a931a4cf46f3ecad604","Bi-directional evolutionary structural optimization (BESO); Material interpolation scheme; Optimal design",2-s2.0-55849125803
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40549140499&partnerID=40&md5=eaf59a59d4d58d9f29632f1916df23d5",,2-s2.0-40549140499
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247598415&doi=10.1371%2fjournal.pcbi.0030065&partnerID=40&md5=a78eac21f7c0c28a35379211778e5aec",,2-s2.0-34247598415
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023961238&doi=10.1109%2f12.2145&partnerID=40&md5=ac56d0abbd29229ee18fd036309277cb","Capability-based addressing; concurrent checking; control flow checking coprocessor; distributed computing; executable assertions; microprogramming; parallel computing; signature analysis; system-level error detection; watchdog processor",2-s2.0-0023961238
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025211006&doi=10.1109%2f71.80120&partnerID=40&md5=69986664ee5101154aa916e6a44bc4b7","Architecture; cache coherence; locking; multiprocessor; performance",2-s2.0-0025211006
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750436765&doi=10.1016%2fj.csda.2006.07.028&partnerID=40&md5=e9a9bb36135e719fcc8578a8683c6024","Fertility forecasting; Functional data; Mortality forecasting; Nonparametric smoothing; Principal components; Robustness",2-s2.0-33750436765
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902343352&doi=10.1007%2fs007910050039&partnerID=40&md5=7664145dd60b2ff0b1fc8fa258801c0b",,2-s2.0-84902343352
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938806379&doi=10.1109%2fTC.1972.5009015&partnerID=40&md5=c893fcc2e25f1ec7d53599a747e8ca8a","Finite-state functions; finite-state machines; inference; Nerode realization; sequential learning; synthesis",2-s2.0-84938806379
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952367895&doi=10.1109%2fCloudCom.2010.66&partnerID=40&md5=92cb18ce24097b5df58d241750777234","Cloud computing; Privacy; Risk; Security; Trust",2-s2.0-79952367895
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008060351&doi=10.1109%2fTC.2007.250629&partnerID=40&md5=82159ba3b51f3205319d9a57e09aab63","approximation algorithms; Relay node placement; wireless sensor networks",2-s2.0-85008060351
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025464163&doi=10.1109%2f12.55696&partnerID=40&md5=23b4e408715dd16a8e11951576dd8f02","clock skew; Clocking; finite-state machines; linear programming; optimization; synchronous circuits",2-s2.0-0025464163
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548537866&doi=10.1007%2fs10208-006-0196-8&partnerID=40&md5=49ae9df3e02320d45eebb2c204e163f1","Learning theory; Least squares; Model selection; Optimal rates",2-s2.0-34548537866
